featureId,featurename,project,category,sub_category,data_type,description,status,source,owner
1220,TemplateMsftEightCardFiveColTwoViewCount7dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1221,TemplateMsftEightCardFiveColTwoViewCount7dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1222,TemplateMsftEightCardFiveColTwoViewCount7dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1223,TemplateMsftEightCardFiveColTwoViewCount7dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1224,TemplateMsftEightCardFiveColTwoViewCount7dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1225,TemplateMsftEightCardFiveColTwoViewCount7dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1226,TemplateMsftEightCardFiveColMoveInfoViewCount7dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1227,TemplateMsftEightCardFiveColMoveInfoViewCount7dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1228,TemplateMsftEightCardFiveColMoveInfoViewCount7dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1229,TemplateMsftEightCardFiveColMoveInfoViewCount7dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1230,TemplateMsftEightCardFiveColMoveInfoViewCount7dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1231,TemplateMsftEightCardFiveColMoveInfoViewCount7dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1232,River2UCardNavClicks7dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1233,River2UCardNavClicks7dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1234,River2UCardNavClicks7dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1235,River2UCardNavClicks7dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1236,River2UCardNavClicks7dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1237,River2UCardNavClicks7dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1238,Template7dCRMsftEightCardFiveColMoveInfo,WPO,,,,,,,
1239,Template7dCRMsftEightCardFiveColTwo,WPO,,,,,,,
1240,InfoLayoutPV7dRate,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1241,InspPeekLayoutPV7dRate,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1242,OtherLayoutPV7dRate,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1243,River2UCardClick7dProportion,WPO,,,,,,,
1244,InfoLayoutPV30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1245,InfoLayoutPV30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1246,InfoLayoutPV30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1247,InfoLayoutPV30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1248,InfoLayoutPV30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1249,InfoLayoutPV30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1250,InspPeekLayoutPV30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1251,InspPeekLayoutPV30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1252,InspPeekLayoutPV30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1253,InspPeekLayoutPV30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1254,InspPeekLayoutPV30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1255,InspPeekLayoutPV30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1256,OtherLayoutPV30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1257,OtherLayoutPV30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1258,OtherLayoutPV30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1259,OtherLayoutPV30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1260,OtherLayoutPV30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1261,OtherLayoutPV30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1262,RiverNonIfpNewsCardNavClicks30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1263,RiverNonIfpNewsCardNavClicks30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1264,RiverNonIfpNewsCardNavClicks30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1265,RiverNonIfpNewsCardNavClicks30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1266,RiverNonIfpNewsCardNavClicks30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1267,RiverNonIfpNewsCardNavClicks30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1268,RiverNonIfpNewsCardNonNavClicks30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1269,RiverNonIfpNewsCardNonNavClicks30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1270,RiverNonIfpNewsCardNonNavClicks30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1271,RiverNonIfpNewsCardNonNavClicks30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1272,RiverNonIfpNewsCardNonNavClicks30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1273,RiverNonIfpNewsCardNonNavClicks30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1274,TemplateNavClicks_MsftEightCardFiveColTwo30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1275,TemplateNavClicks_MsftEightCardFiveColTwo30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1276,TemplateNavClicks_MsftEightCardFiveColTwo30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1277,TemplateNavClicks_MsftEightCardFiveColTwo30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1278,TemplateNavClicks_MsftEightCardFiveColTwo30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1279,TemplateNavClicks_MsftEightCardFiveColTwo30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1280,TemplateNavClicks_MsftEightCardFiveColMoveInfo30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1281,TemplateNavClicks_MsftEightCardFiveColMoveInfo30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1282,TemplateNavClicks_MsftEightCardFiveColMoveInfo30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1283,TemplateNavClicks_MsftEightCardFiveColMoveInfo30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1284,TemplateNavClicks_MsftEightCardFiveColMoveInfo30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1285,TemplateNavClicks_MsftEightCardFiveColMoveInfo30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1286,TemplateMsftEightCardFiveColTwoViewCount30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1287,TemplateMsftEightCardFiveColTwoViewCount30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1288,TemplateMsftEightCardFiveColTwoViewCount30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1289,TemplateMsftEightCardFiveColTwoViewCount30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1290,TemplateMsftEightCardFiveColTwoViewCount30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1291,TemplateMsftEightCardFiveColTwoViewCount30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1292,TemplateMsftEightCardFiveColMoveInfoViewCount30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1293,TemplateMsftEightCardFiveColMoveInfoViewCount30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1294,TemplateMsftEightCardFiveColMoveInfoViewCount30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1295,TemplateMsftEightCardFiveColMoveInfoViewCount30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1296,TemplateMsftEightCardFiveColMoveInfoViewCount30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1297,TemplateMsftEightCardFiveColMoveInfoViewCount30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1298,River2UCardNavClicks30dWStatCount,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1299,River2UCardNavClicks30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1300,River2UCardNavClicks30dWStatStdev,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1301,River2UCardNavClicks30dWStatAvg,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1302,River2UCardNavClicks30dWStatMin,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1303,River2UCardNavClicks30dWStatMax,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1304,Template30dCRMsftEightCardFiveColMoveInfo,WPO,,,,,,,
1305,Template30dCRMsftEightCardFiveColTwo,WPO,,,,,,,
1306,InfoLayoutPV30dRate,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1307,InspPeekLayoutPV30dRate,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1308,OtherLayoutPV30dRate,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
1309,River2UCardClick30dProportion,WPO,,,,,,,
1310,GAQualifiedPV7DaysCount,WPO,,,,,,,
1311,WeatherGAQualifiedImpr7DaysCount,WPO,,,,,,,
1312,TrendGAQualifiedImpr7DaysCount,WPO,,,,,,,
1313,MoneyGAQualifiedImpr7DaysCount,WPO,,,,,,,
1314,SportsGAQualifiedImpr7DaysCount,WPO,,,,,,,
1315,ShopGAQualifiedImpr7DaysCount,WPO,,,,,,,
1316,VPVScrollwoClickPV7DaysCount,WPO,,,,,,,
1317,GAQualifiedPV30DaysCount,WPO,,,,,,,
1318,WeatherGAQualifiedImpr30DaysCount,WPO,,,,,,,
1319,TrendGAQualifiedImpr30DaysCount,WPO,,,,,,,
1320,MoneyGAQualifiedImpr30DaysCount,WPO,,,,,,,
1321,SportsGAQualifiedImpr30DaysCount,WPO,,,,,,,
1322,ShopGAQualifiedImpr30DaysCount,WPO,,,,,,,
1323,VPVScrollwoClickPV30DaysCount,WPO,,,,,,,
1324,GAQualifiedPV7DaysRate,WPO,,,,,,,
1325,WeatherGAQualifiedImpr7DaysRate,WPO,,,,,,,
1326,TrendGAQualifiedImpr7DaysRate,WPO,,,,,,,
1327,MoneyGAQualifiedImpr7DaysRate,WPO,,,,,,,
1328,SportsGAQualifiedImpr7DaysRate,WPO,,,,,,,
1329,ShopGAQualifiedImpr7DaysRate,WPO,,,,,,,
1330,VPVScrollwoClickPV7DaysRate,WPO,,,,,,,
1331,GAQualifiedPV30DaysRate,WPO,,,,,,,
1332,WeatherGAQualifiedImpr30DaysRate,WPO,,,,,,,
1333,TrendGAQualifiedImpr30DaysRate,WPO,,,,,,,
1334,MoneyGAQualifiedImpr30DaysRate,WPO,,,,,,,
1335,SportsGAQualifiedImpr30DaysRate,WPO,,,,,,,
1336,ShopGAQualifiedImpr30DaysRate,WPO,,,,,,,
1337,VPVScrollwoClickPV30DaysRate,WPO,,,,,,,
1338,MaxContinActiveDaysIn7Days,WPO,,,,,,,
1339,MaxContinEngagedDaysIn7Days,WPO,,,,,,,
1340,VideoCrslNonNavClicks30dWStatAvg,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1341,VideoCrslNonNavClicks30dWStatCount,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1342,VideoCrslNonNavClicks30dWStatMax,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1343,VideoCrslNonNavClicks30dWStatMin,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1344,VideoCrslNonNavClicks30dWStatStdev,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1345,VideoCrslNonNavClicks30dWStatSum,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1346,VideoCrslNonNavClicks7dWStatAvg,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1347,VideoCrslNonNavClicks7dWStatCount,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1348,VideoCrslNonNavClicks7dWStatMax,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1349,VideoCrslNonNavClicks7dWStatMin,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1350,VideoCrslNonNavClicks7dWStatStdev,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1351,VideoCrslNonNavClicks7dWStatSum,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1354,ShopCrslTS,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
1355,ShopCrslUCB,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
1356,RcmdCrslTS,WPO,,,,,,,
1357,RcmdCrslUCB,WPO,,,,,,,
1358,VideoCrslTS,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1359,VideoCrslUCB,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
1360,SelectCrslTS,WPO,wpo_carousel,SelectCrsl,double,,active,WPOFeatureLoadAPI.view,
1361,SelectCrslUCB,WPO,wpo_carousel,SelectCrsl,double,,active,WPOFeatureLoadAPI.view,
1362,ComicsCrslTS,WPO,wpo_carousel,ComicsCrsl,double,,active,WPOFeatureLoadAPI.view,
1363,ComicsCrslUCB,WPO,wpo_carousel,ComicsCrsl,double,,active,WPOFeatureLoadAPI.view,
1364,WebNewsCrslTS,WPO,wpo_carousel,WebNewsCrsl,double,,active,WPOFeatureLoadAPI.view,
1365,WebNewsCrslUCB,WPO,wpo_carousel,WebNewsCrsl,double,,active,WPOFeatureLoadAPI.view,
1366,EditorCrslTS,WPO,,,,,,,
1367,EditorCrslUCB,WPO,,,,,,,
1368,GamesCrslTS,WPO,,,,,,,
1369,GamesCrslUCB,WPO,,,,,,,
1370,TravelCrslTS,WPO,wpo_carousel,TravelCrsl,double,,active,WPOFeatureLoadAPI.view,
1371,TravelCrslUCB,WPO,wpo_carousel,TravelCrsl,double,,active,WPOFeatureLoadAPI.view,
1372,LocalNewsCrslTS,WPO,wpo_carousel,LocalNewsCrsl,double,,active,WPOFeatureLoadAPI.view,
1373,LocalNewsCrslUCB,WPO,wpo_carousel,LocalNewsCrsl,double,,active,WPOFeatureLoadAPI.view,
1374,MangaCrslTS,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1375,MangaCrslUCB,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1376,MangaCrslNavClicks7dWStatCount,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1377,MangaCrslNavClicks7dWStatSum,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1378,MangaCrslNavClicks7dWStatStdev,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1379,MangaCrslNavClicks7dWStatAvg,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1380,MangaCrslNavClicks7dWStatMin,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1381,MangaCrslNavClicks7dWStatMax,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1382,MangaCrslNonNavClicks7dWStatCount,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1383,MangaCrslNonNavClicks7dWStatSum,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1384,MangaCrslNonNavClicks7dWStatStdev,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1385,MangaCrslNonNavClicks7dWStatAvg,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1386,MangaCrslNonNavClicks7dWStatMin,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1387,MangaCrslNonNavClicks7dWStatMax,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1388,MangaCrslNavClicks30dWStatCount,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1389,MangaCrslNavClicks30dWStatSum,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1390,MangaCrslNavClicks30dWStatStdev,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1391,MangaCrslNavClicks30dWStatAvg,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1392,MangaCrslNavClicks30dWStatMin,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1393,MangaCrslNavClicks30dWStatMax,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1394,MangaCrslNonNavClicks30dWStatCount,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1395,MangaCrslNonNavClicks30dWStatSum,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1396,MangaCrslNonNavClicks30dWStatStdev,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1397,MangaCrslNonNavClicks30dWStatAvg,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1398,MangaCrslNonNavClicks30dWStatMin,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1399,MangaCrslNonNavClicks30dWStatMax,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1400,MangaCrslUser7DaysCTR,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1401,MangaCrslUser7DaysViewCount,WPO,wpo_carousel,MangaCrsl,double,,active,WPOFeatureLoadAPI.view,
1402,MangaInterestLatestScore,WPO,,,,,,,
1403,MangaInterestAvgScore,WPO,,,,,,,
1404,MangaInterestMaxScore,WPO,,,,,,,
1405,MangaInterestMinScore,WPO,,,,,,,
1406,SdCardMaskWeatherYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1407,SdCardMaskWeatherNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1408,SdCardMaskWeatherDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1410,SdCardMaskTrafficYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1411,SdCardMaskTrafficNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1412,SdCardMaskTrafficDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1414,SdCardMaskSportsYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1415,SdCardMaskSportsNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1416,SdCardMaskSportsDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1418,SdCardMaskMoneyYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1419,SdCardMaskMoneyNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1420,SdCardMaskMoneyDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1422,SdCardMaskTravelYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1423,SdCardMaskTravelNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1424,SdCardMaskTravelDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1426,SdCardMaskShopYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1427,SdCardMaskShopNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1428,SdCardMaskShopDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1430,SdCardMaskTrendYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1431,SdCardMaskTrendNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1432,SdCardMaskTrendDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1434,SdCardMaskWeatherViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1435,SdCardMaskTrafficViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1436,SdCardMaskSportsViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1437,SdCardMaskMoneyViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1438,SdCardMaskTravelViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1439,SdCardMaskShopViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1440,SdCardMaskTrendViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1441,SdCardMaskWeatherYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1442,SdCardMaskWeatherNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1443,SdCardMaskWeatherDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1445,SdCardMaskTrafficYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1446,SdCardMaskTrafficNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1447,SdCardMaskTrafficDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1449,SdCardMaskSportsYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1450,SdCardMaskSportsNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1451,SdCardMaskSportsDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1453,SdCardMaskMoneyYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1454,SdCardMaskMoneyNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1455,SdCardMaskMoneyDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1457,SdCardMaskTravelYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1458,SdCardMaskTravelNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1459,SdCardMaskTravelDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
1461,SdCardMaskShopYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
